0,4000,25,4000,13360
1,3750,25,3937,13111
2,3750,25,3937,13111
3,4285,25,4071,13362
4,4000,25,4000,13360
5,3750,25,3937,13111
6,4000,25,4214,13360
7,4285,25,4071,13362
8,4285,25,4071,13362
9,4000,25,3812,13360
10,4000,25,4000,13360
11,4000,25,4000,13360
12,4000,25,3812,13360
13,4000,25,3812,13360
14,4000,25,4000,13360
15,3750,25,3937,13111
16,3750,25,3937,13111
17,4285,25,4071,13362
18,3750,25,3937,13111
19,3750,25,3937,13111
20,4285,25,4071,13362
21,4000,25,4000,13360
22,4000,25,4000,13360
23,4000,25,3812,13360
24,4000,25,3812,13360
25,4000,25,4214,13360
26,4000,25,3812,13360
27,4000,25,3812,13360
28,4000,25,3812,13360
29,4000,25,4000,13360
30,4000,25,3812,13360
31,4000,25,3812,13360
32,4000,25,4000,13360
33,3750,25,3937,13111
34,4000,25,4214,13360
35,4285,25,4071,13362
36,3750,25,3937,13111
37,4000,25,4214,13360
38,4285,25,4071,13362
39,4000,25,4000,13360
40,4000,25,4000,13360
41,4285,25,3883,13362
42,4000,25,3812,13360
43,4000,25,4000,13360
44,4285,25,3883,13362
45,4000,25,3812,13360
46,3750,20,4151,13111
47,3750,20,3937,13111
48,3529,20,3882,13109
49,3529,20,3694,13109
50,3750,20,3584,13111
51,3333,20,3480,13107
52,3157,20,3436,13105
53,3333,20,3480,13107
54,3157,20,3157,13105
55,3157,20,3157,13105
56,3157,20,3039,13105
57,3000,20,3000,13104
58,2857,20,2964,12856
59,2857,20,2964,12856
60,2727,20,2931,12855
61,2727,20,2824,12855
62,2727,20,2824,12855
63,2727,20,2727,12855
64,2727,20,2727,12855
65,2608,20,2608,12854
66,2608,20,2608,12854
67,2608,20,2608,12854
68,2608,20,2527,12854
69,2608,20,2527,12854
70,2500,20,2425,12853
71,2500,20,2500,12853
72,2608,20,2452,12854
73,2307,20,2533,12851
74,2400,20,2475,12852
75,2500,20,2355,12853
76,2307,20,2451,12851
